Nombre,Apellido,team_name,Posicion,opponent_name,is_home,Precio,form,difficulty,valor,tendencia,volatilidad,rendimiento_ajustado,xP
Owen,Bevan,Bournemouth,Defender,Crystal Palace,False,39,0.0,1140,0.0,0,0.3779644730092272,0.0,0.18
Daniel,Bentley,Wolves,Goalkeeper,Sunderland,False,40,0.0,1050,0.0,0,0.3779644730092272,0.0,0.11
Mike,Trésor Ndayishimiye,Burnley,Midfielder,Leeds,True,44,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Jaydon,Banel,Burnley,Midfielder,Leeds,True,45,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Oluwaseun,Adewumi,Burnley,Midfielder,Leeds,True,45,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Aaron,Ramsey,Burnley,Midfielder,Leeds,True,44,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Luca,Koleosho,Burnley,Midfielder,Leeds,True,50,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Marcus,Edwards,Burnley,Midfielder,Leeds,True,48,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Piero,Hincapié,Arsenal,Defender,Fulham,False,54,0.0,1125,0.0,0,0.3779644730092272,0.0,0.25
Romaine,Mundle,Sunderland,Midfielder,Wolves,True,49,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Milan,Aleksić,Sunderland,Midfielder,Wolves,True,49,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Andre,Harriman-Annous,Arsenal,Midfielder,Fulham,False,45,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Gabriel,Fernando de Jesus,Arsenal,Forward,Fulham,False,64,0.0,1125,0.0,0,0.3779644730092272,0.0,0.16
Timothée,Pembélé,Sunderland,Defender,Wolves,True,39,0.0,1125,0.0,0,0.3779644730092272,0.0,0.25
Luke,O'Nien,Sunderland,Defender,Wolves,True,40,0.0,1125,0.0,0,0.3779644730092272,0.0,0.25
Zak,Johnson,Sunderland,Defender,Wolves,True,39,0.0,1125,0.0,0,0.3779644730092272,0.0,0.25
Niall,Huggins,Sunderland,Defender,Wolves,True,40,0.0,1125,0.0,0,0.3779644730092272,0.0,0.25
Lucas,Pires Silva,Burnley,Defender,Leeds,True,39,0.0,1075,0.0,0,0.3779644730092272,0.0,0.52
Jordan,Beyer,Burnley,Defender,Leeds,True,40,0.0,1075,0.0,0,0.3779644730092272,0.0,0.52
Bashir,Humphreys,Burnley,Defender,Leeds,True,40,0.0,1075,0.0,0,0.3779644730092272,0.0,0.52
Nazarii,Rusyn,Sunderland,Forward,Wolves,True,44,0.0,1125,0.0,0,0.3779644730092272,0.0,0.16
Luís Hemir,Silva Semedo,Sunderland,Forward,Wolves,True,44,0.0,1125,0.0,0,0.3779644730092272,0.0,0.16
Ahmed,Abdullahi,Sunderland,Forward,Wolves,True,44,0.0,1125,0.0,0,0.3779644730092272,0.0,0.16
Nectarios,Triantis,Sunderland,Midfielder,Wolves,True,44,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Jay,Matete,Sunderland,Midfielder,Wolves,True,44,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Harrison,Jones,Sunderland,Midfielder,Wolves,True,44,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Pierre,Ekwah Elimby,Sunderland,Midfielder,Wolves,True,45,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Alan,Browne,Sunderland,Midfielder,Wolves,True,45,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Kai,Havertz,Arsenal,Forward,Fulham,False,73,0.0,1125,0.0,0,0.3779644730092272,0.0,0.16
Ian,Poveda-Ocampo,Sunderland,Midfielder,Wolves,True,48,0.0,1125,0.0,-1,0.3779644730092272,0.0,0.17
Michael,Obafemi,Burnley,Forward,Leeds,True,44,0.0,1075,0.0,0,0.3779644730092272,0.0,0.2
Ashley,Barnes,Burnley,Forward,Leeds,True,44,0.0,1075,0.0,0,0.3779644730092272,0.0,0.2
Zeki,Amdouni,Burnley,Forward,Leeds,True,49,0.0,1075,0.0,0,0.3779644730092272,0.0,0.2
Luka,Vušković,Spurs,Defender,Aston Villa,True,39,0.0,1250,0.0,0,0.3779644730092272,0.0,0.24
Takai,Kōta,Spurs,Defender,Aston Villa,True,40,0.0,1250,0.0,0,0.3779644730092272,0.0,0.24
Ashley,Phillips,Spurs,Defender,Aston Villa,True,40,0.0,1250,0.0,0,0.3779644730092272,0.0,0.24
Radu,Drăgușin,Spurs,Defender,Aston Villa,True,45,0.0,1250,0.0,0,0.3779644730092272,0.0,0.24
Ben,Davies,Spurs,Defender,Aston Villa,True,43,0.0,1250,0.0,0,0.3779644730092272,0.0,0.24
Albert,Sambi Lokonga,Arsenal,Midfielder,Fulham,False,45,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Antonín,Kinský,Spurs,Goalkeeper,Aston Villa,True,39,0.0,1250,0.0,0,0.3779644730092272,0.0,0.15
Brandon,Austin,Spurs,Goalkeeper,Aston Villa,True,39,0.0,1250,0.0,-1,0.3779644730092272,0.0,0.15
Ismeal,Kabia,Arsenal,Midfielder,Fulham,False,45,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Gonçalo Manuel,Ganchinho Guedes,Wolves,Midfielder,Sunderland,False,55,0.0,1050,0.0,0,0.3779644730092272,0.0,0.12
Darko,Churlinov,Burnley,Midfielder,Leeds,True,49,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Enock,Agyei,Burnley,Midfielder,Leeds,True,48,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Manuel,Benson Hedilazio,Burnley,Midfielder,Leeds,True,54,0.0,1075,0.0,0,0.3779644730092272,0.0,0.21
Axel,Tuanzebe,Burnley,Defender,Leeds,True,39,0.0,1075,0.0,0,0.3779644730092272,0.0,0.52
Zépiqueno,Redmond,Aston Villa,Forward,Spurs,False,45,0.0,1130,0.0,0,0.3779644730092272,0.0,0.16
Shurandy,Sambo,Burnley,Defender,Leeds,True,40,0.0,1075,0.0,0,0.3779644730092272,0.0,0.52
Hannes,Delcroix,Burnley,Defender,Leeds,True,39,0.0,1075,0.0,0,0.3779644730092272,0.0,0.52
Connor,Roberts,Burnley,Defender,Leeds,True,44,0.0,1075,0.0,0,0.3779644730092272,0.0,0.52
Václav,Hladký,Burnley,Goalkeeper,Leeds,True,40,0.0,1075,0.0,0,0.3779644730092272,0.0,0.2
Etienne,Green,Burnley,Goalkeeper,Leeds,True,40,0.0,1075,0.0,0,0.3779644730092272,0.0,0.2
Max,Weiß,Burnley,Goalkeeper,Leeds,True,44,0.0,1075,0.0,0,0.3779644730092272,0.0,0.2
Travis,Patterson,Aston Villa,Defender,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.25
Sam,Proctor,Aston Villa,Goalkeeper,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.16
Harry,Tyrer,Everton,Goalkeeper,Man City,False,40,0.0,1275,0.0,0,0.3779644730092272,0.0,0.06
Triston,Rowe,Aston Villa,Defender,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.25
James,Wright,Aston Villa,Goalkeeper,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.16
Mark,Travers,Everton,Goalkeeper,Man City,False,44,0.0,1275,0.0,0,0.3779644730092272,0.0,0.06
Manor,Solomon,Spurs,Midfielder,Aston Villa,True,54,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
Yves,Bissouma,Spurs,Midfielder,Aston Villa,True,52,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
Dejan,Kulusevski,Spurs,Midfielder,Aston Villa,True,64,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
James,Maddison,Spurs,Midfielder,Aston Villa,True,69,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
Son,Heung-min,Spurs,Midfielder,Aston Villa,True,85,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
Ollie,Scarles,West Ham,Defender,Brentford,True,44,0.0,1185,0.0,0,0.3779644730092272,0.0,0.18
Jaydee,Canvot,Crystal Palace,Defender,Bournemouth,True,45,0.0,1180,0.0,0,0.3779644730092272,0.0,0.11
Emerson,Palmieri dos Santos,West Ham,Defender,Brentford,True,44,0.0,1185,0.0,0,0.3779644730092272,0.0,0.18
Krisztián,Hegyi,West Ham,Goalkeeper,Brentford,True,40,0.0,1185,0.0,0,0.3779644730092272,0.0,0.09
Wes,Foderingham,West Ham,Goalkeeper,Brentford,True,40,0.0,1185,0.0,0,0.3779644730092272,0.0,0.09
Samuel,Amissah,Fulham,Defender,Arsenal,True,39,0.0,1325,0.0,0,0.3779644730092272,0.0,0.24
Randal,Kolo Muani,Spurs,Forward,Aston Villa,True,69,0.0,1250,0.0,0,0.3779644730092272,0.0,0.15
Dane,Scarlett,Spurs,Forward,Aston Villa,True,44,0.0,1250,0.0,0,0.3779644730092272,0.0,0.15
Will,Lankshear,Spurs,Forward,Aston Villa,True,45,0.0,1250,0.0,0,0.3779644730092272,0.0,0.15
Issa,Diop,Fulham,Defender,Arsenal,True,44,0.0,1325,0.0,0,0.7559289460184545,0.0,0.24
Callum,Olusesi,Spurs,Midfielder,Aston Villa,True,44,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
Yang,Min-hyeok,Spurs,Midfielder,Aston Villa,True,45,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
Mikey,Moore,Spurs,Midfielder,Aston Villa,True,50,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
Abdoullah,Ba,Sunderland,Midfielder,Wolves,True,44,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Bryan,Gil Salvatierra,Spurs,Midfielder,Aston Villa,True,49,0.0,1250,0.0,0,0.3779644730092272,0.0,0.17
Owen,Dodgson,Burnley,Defender,Leeds,True,40,0.0,1075,0.0,0,0.3779644730092272,0.0,0.52
Kadan,Young,Aston Villa,Midfielder,Spurs,False,44,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Jamaldeen,Jimoh-Aloba,Aston Villa,Midfielder,Spurs,False,45,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Leander,Dendoncker,Aston Villa,Midfielder,Spurs,False,45,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Ben,Broggio,Aston Villa,Midfielder,Spurs,False,45,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Steven,Benda,Fulham,Goalkeeper,Arsenal,True,40,0.0,1325,0.0,0,0.3779644730092272,0.0,0.15
Lewis,Dobbin,Aston Villa,Midfielder,Spurs,False,50,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Enzo,Barrenechea,Aston Villa,Midfielder,Spurs,False,50,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Ross,Barkley,Aston Villa,Midfielder,Spurs,False,48,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Samuel,Iling-Junior,Aston Villa,Midfielder,Spurs,False,55,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Leon,Bailey,Aston Villa,Midfielder,Spurs,False,55,0.0,1130,0.0,0,0.3779644730092272,0.0,0.17
Maxwel,Cornet,West Ham,Midfielder,Brentford,True,49,0.0,1185,0.0,0,0.3779644730092272,0.0,0.11
Edson,Álvarez Velázquez,West Ham,Midfielder,Brentford,True,49,0.0,1185,0.0,0,0.3779644730092272,0.0,0.11
Elijah,Campbell,Everton,Defender,Man City,False,40,0.0,1275,0.0,0,0.3779644730092272,0.0,0.15
Kaelan,Casey,West Ham,Defender,Brentford,True,40,0.0,1185,0.0,0,0.3779644730092272,0.0,0.18
Aaron,Wan-Bissaka,West Ham,Defender,Brentford,True,43,0.0,1185,0.0,0,0.4879500364742666,0.0,0.18
Jean-Clair,Todibo,West Ham,Defender,Brentford,True,43,0.0,1185,0.0,0,0.3779644730092272,0.0,0.18
Maldini,Kacurri,Arsenal,Defender,Fulham,False,39,0.0,1125,0.0,0,0.3779644730092272,0.0,0.25
Isaac,Heath,Everton,Midfielder,Man City,False,45,0.0,1275,0.0,0,0.3779644730092272,0.0,0.08
Coby,Ebere,Everton,Midfielder,Man City,False,44,0.0,1275,0.0,-1,0.3779644730092272,0.0,0.08
Callum,Bates,Everton,Midfielder,Man City,False,45,0.0,1275,0.0,0,0.3779644730092272,0.0,0.08
Tyler,Onyango,Everton,Midfielder,Man City,False,45,0.0,1275,0.0,0,0.3779644730092272,0.0,0.08
Adam,Aznou,Everton,Defender,Man City,False,44,0.0,1275,0.0,0,0.3779644730092272,0.0,0.15
Nathan,Fraser,Wolves,Forward,Sunderland,False,44,0.0,1050,0.0,0,0.3779644730092272,0.0,0.11
Leon,Chiwome,Wolves,Forward,Sunderland,False,45,0.0,1050,0.0,0,0.3779644730092272,0.0,0.11
Tom,King,Everton,Goalkeeper,Man City,False,40,0.0,1275,0.0,0,0.3779644730092272,0.0,0.06
Fábio,Soares Silva,Wolves,Forward,Sunderland,False,49,0.0,1050,0.0,0,0.3779644730092272,0.0,0.11
Joe,Hodge,Wolves,Midfielder,Sunderland,False,45,0.0,1050,0.0,0,0.3779644730092272,0.0,0.12
Enso,González Medina,Wolves,Midfielder,Sunderland,False,44,0.0,1050,0.0,0,0.3779644730092272,0.0,0.12
Tom,Edozie,Wolves,Midfielder,Sunderland,False,44,0.0,1050,0.0,0,0.3779644730092272,0.0,0.12
Tawanda,Chirewa,Wolves,Midfielder,Sunderland,False,44,0.0,1050,0.0,0,0.3779644730092272,0.0,0.12
Boubacar,Traoré,Wolves,Midfielder,Sunderland,False,50,0.0,1050,0.0,0,0.3779644730092272,0.0,0.12
Jakub,Kiwior,Arsenal,Defender,Fulham,False,54,0.0,1125,0.0,0,0.3779644730092272,0.0,0.25
Kepa,Arrizabalaga Revuelta,Arsenal,Goalkeeper,Fulham,False,43,0.0,1125,0.0,0,0.3779644730092272,0.0,0.16
Fábio,Ferreira Vieira,Arsenal,Midfielder,Fulham,False,54,0.0,1125,0.0,0,0.3779644730092272,0.0,0.17
Yasin,Özcan,Aston Villa,Defender,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.25
Lino,da Cruz Sousa,Aston Villa,Defender,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.25
Álex,Moreno Lopera,Aston Villa,Defender,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.25
Andrés,García,Aston Villa,Defender,Spurs,False,39,0.0,1130,0.0,0,0.3779644730092272,0.0,0.25
Martin,Sherif,Everton,Forward,Man City,False,44,0.0,1275,0.0,0,0.3779644730092272,0.0,0.06
Filip,Marschall,Aston Villa,Goalkeeper,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.16
Joe,Gauci,Aston Villa,Goalkeeper,Spurs,False,40,0.0,1130,0.0,0,0.3779644730092272,0.0,0.16
Marco,Bizot,Aston Villa,Goalkeeper,Spurs,False,44,0.0,1130,0.0,0,2.6457513110645907,0.0,0.16
Lukasz,Fabianski,West Ham,Goalkeeper,Brentford,True,45,0.0,1185,0.0,0,0.3779644730092272,0.0,0.09
Callum,Marshall,West Ham,Forward,Brentford,True,44,0.0,1185,0.0,0,0.3779644730092272,0.0,0.09
Youssef,Ramalho Chermiti,Everton,Forward,Man City,False,49,0.0,1275,0.0,0,0.3779644730092272,0.0,0.06
Lewis,Orford,West Ham,Midfielder,Brentford,True,44,0.0,1185,0.0,0,0.3779644730092272,0.0,0.11
George,Earthy,West Ham,Midfielder,Brentford,True,45,0.0,1185,0.0,0,0.3779644730092272,0.0,0.11
Brayden,Clarke,Arsenal,Defender,Fulham,False,39,0.0,1125,0.0,0,0.3779644730092272,0.0,0.25
Benoît,Badiashile Mukinayi,Chelsea,Defender,Nott'm Forest,False,44,-0.2,1165,-0.0454545454545454,0,0.5773502691896257,-0.0787295821622216,0.9
